Type                                  Module                      Label             Process   
unsigned int                          "l1pfProducerBarrel"        "maxNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "maxNL1TK"        "RECO"    
unsigned int                          "l1pfProducerHF"            "maxNL1TK"        "RECO"    
unsigned int                          "l1pfProducerHGCal"         "maxNL1TK"        "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "maxNL1TK"        "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1Calo"      "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1Calo"      "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1Calo"      "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1Calo"      "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1EmCalo"    "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1EmCalo"    "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1EmCalo"    "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1EmCalo"    "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1Mu"        "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1Mu"        "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1Mu"        "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1Mu"        "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PF"        "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PF"        "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PF"        "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PF"        "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFCharged"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFCharged"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFCharged"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFCharged"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFElectron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFElectron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFElectron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFElectron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFMuon"    "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFNeutral"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PFPhoton"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1Puppi"     "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiCharged"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiChargedHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiElectron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiMuon"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiNeutral"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiNeutralHadron"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1PuppiPhoton"   "RECO"    
unsigned int                          "l1pfProducerBarrel"        "totNL1TK"        "RECO"    
unsigned int                          "l1pfProducerHF"            "totNL1TK"        "RECO"    
unsigned int                          "l1pfProducerHGCal"         "totNL1TK"        "RECO"    
unsigned int                          "l1pfProducerHGCalNoTK"     "totNL1TK"        "RECO"    
