Type                                  Module                      Label             Process   
edm::ValueMap<float>                  "pixelPairStepSelector"     "MVAVals"         "Demo"    
edm::ValueMap<float>                  "preDuplicateMergingGeneralTracks"   "MVAVals"         "Demo"    
edm::ValueMap<float>                  "ecalBarrelClusterFastTimer"   "PerfectResolutionModel"   "Demo"    
edm::ValueMap<float>                  "ecalBarrelClusterFastTimer"   "PerfectResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "gsfTrackTimeValueMapProducer"   "electronGsfTracksConfigurableFlatResolutionModel"   "Demo"    
edm::ValueMap<float>                  "gsfTrackTimeValueMapProducer"   "electronGsfTracksConfigurableFlatResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "gsfTrackTimeValueMapProducer"   "electronGsfTracksPerfectResolutionModel"   "Demo"    
edm::ValueMap<float>                  "gsfTrackTimeValueMapProducer"   "electronGsfTracksPerfectResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackBeta"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackPathLength"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackp"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksConfigurableFlatResolutionModel"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksConfigurableFlatResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksPerfectResolutionModel"   "Demo"    
edm::ValueMap<float>                  "trackTimeValueMapProducer"   "generalTracksPerfectResolutionModelResolution"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTracksigmat0"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTracksigmatmtd"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTrackt0"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "generalTracktmtd"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "pathLength"      "Demo"    
edm::ValueMap<float>                  "tofPID"                    "probK"           "Demo"    
edm::ValueMap<float>                  "tofPID"                    "probP"           "Demo"    
edm::ValueMap<float>                  "tofPID"                    "probPi"          "Demo"    
edm::ValueMap<float>                  "tofPID"                    "sigmat0"         "Demo"    
edm::ValueMap<float>                  "tofPID"                    "sigmat0safe"     "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "sigmatmtd"       "Demo"    
edm::ValueMap<float>                  "tofPID"                    "t0"              "Demo"    
edm::ValueMap<float>                  "tofPID"                    "t0safe"          "Demo"    
edm::ValueMap<float>                  "hgcalLayerClusters"        "timeLayerCluster"   "Demo"    
edm::ValueMap<float>                  "trackExtenderWithMTD"      "tmtd"            "Demo"    
edm::ValueMap<int>                    "detachedQuadStep"          ""                "Demo"    
edm::ValueMap<int>                    "firstStepPrimaryVertices"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices"    ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4D"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4DWithBS"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4DnoPID"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVertices4DnoPIDWithBS"   ""                "Demo"    
edm::ValueMap<int>                    "offlinePrimaryVerticesWithBS"   ""                "Demo"    
edm::ValueMap<int>                    "convStepSelector"          "convStep"        "Demo"    
edm::ValueMap<int>                    "convStepSelector"          "convStepLoose"   "Demo"    
edm::ValueMap<int>                    "convStepSelector"          "convStepTight"   "Demo"    
edm::ValueMap<int>                    "detachedQuadStepSelector"   "detachedQuadStepTrk"   "Demo"    
edm::ValueMap<int>                    "detachedQuadStepSelector"   "detachedQuadStepTrkLoose"   "Demo"    
edm::ValueMap<int>                    "detachedQuadStepSelector"   "detachedQuadStepTrkTight"   "Demo"    
edm::ValueMap<int>                    "detachedQuadStepSelector"   "detachedQuadStepVtx"   "Demo"    
edm::ValueMap<int>                    "detachedQuadStepSelector"   "detachedQuadStepVtxLoose"   "Demo"    
edm::ValueMap<int>                    "detachedQuadStepSelector"   "detachedQuadStepVtxTight"   "Demo"    
edm::ValueMap<int>                    "highPtTripletStepSelector"   "highPtTripletStep"   "Demo"    
edm::ValueMap<int>                    "highPtTripletStepSelector"   "highPtTripletStepLoose"   "Demo"    
edm::ValueMap<int>                    "highPtTripletStepSelector"   "highPtTripletStepTight"   "Demo"    
edm::ValueMap<int>                    "initialStepSelector"       "initialStep"     "Demo"    
edm::ValueMap<int>                    "initialStepSelector"       "initialStepLoose"   "Demo"    
edm::ValueMap<int>                    "initialStepSelector"       "initialStepTight"   "Demo"    
edm::ValueMap<int>                    "lowPtQuadStepSelector"     "lowPtQuadStep"   "Demo"    
edm::ValueMap<int>                    "lowPtQuadStepSelector"     "lowPtQuadStepLoose"   "Demo"    
edm::ValueMap<int>                    "lowPtQuadStepSelector"     "lowPtQuadStepTight"   "Demo"    
edm::ValueMap<int>                    "lowPtTripletStepSelector"   "lowPtTripletStep"   "Demo"    
edm::ValueMap<int>                    "lowPtTripletStepSelector"   "lowPtTripletStepLoose"   "Demo"    
edm::ValueMap<int>                    "lowPtTripletStepSelector"   "lowPtTripletStepTight"   "Demo"    
edm::ValueMap<int>                    "pixelPairStepSelector"     "pixelPairStep"   "Demo"    
edm::ValueMap<int>                    "pixelPairStepSelector"     "pixelPairStepLoose"   "Demo"    
edm::ValueMap<int>                    "pixelPairStepSelector"     "pixelPairStepTight"   "Demo"    
edm::ValueMap<int>                    "dedxHitInfo"               "prescale"        "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxHarmonic2"             ""                "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxPixelAndStripHarmonic2T085"   ""                "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxPixelHarmonic2"        ""                "Demo"    
edm::ValueMap<reco::DeDxData>         "dedxTruncated40"           ""                "Demo"    
edmNew::DetSetVector<FTLCluster>      "mtdClusters"               "FTLBarrel"       "Demo"    
edmNew::DetSetVector<FTLCluster>      "mtdClusters"               "FTLEndcap"       "Demo"    
edmNew::DetSetVector<MTDTrackingRecHit>    "mtdTrackingRecHits"        ""                "Demo"    
edmNew::DetSetVector<Phase2TrackerCluster1D>    "siPhase2Clusters"          ""                "Demo"    
edmNew::DetSetVector<SiPixelCluster>    "siPixelClusters"           ""                "Demo"    
edmNew::DetSetVector<SiPixelCluster>    "siPixelClustersPreSplitting"   ""                "Demo"    
edmNew::DetSetVector<SiPixelRecHit>    "siPixelRecHits"            ""                "Demo"    
edmNew::DetSetVector<SiPixelRecHit>    "siPixelRecHitsPreSplitting"   ""                "Demo"    
reco::BeamSpot                        "offlineBeamSpot"           ""                "Demo"    
reco::BeamSpot                        "onlineMetaDataDigis"       ""                "Demo"    
map<DetId,float>                      "hgcalLayerClusters"        ""                "Demo"    
pair<int,vector<L1CSCSPStatusDigi> >    "csctfDigis"                ""                "Demo"    
set<EBDetId>                          "ecalDetIdToBeRecovered"    "ebDetId"         "Demo"    
set<EEDetId>                          "ecalDetIdToBeRecovered"    "eeDetId"         "Demo"    
set<EcalScDetId>                      "ecalDetIdToBeRecovered"    "eeFE"            "Demo"    
set<EcalTrigTowerDetId>               "ecalDetIdToBeRecovered"    "ebFE"            "Demo"    
vector<BeamSpotOnline>                "scalersRawToDigi"          ""                "Demo"    
vector<CTPPSLocalTrackLite>           "ctppsLocalTrackLiteProducer"   ""                "Demo"    
vector<DTuROSFEDData>                 "muonDTDigis"               ""                "Demo"    
vector<DcsStatus>                     "scalersRawToDigi"          ""                "Demo"    
vector<L1AcceptBunchCrossing>         "scalersRawToDigi"          ""                "Demo"    
vector<L1CaloEmCand>                  "caloStage1Digis"           ""                "Demo"    
vector<L1CaloEmCand>                  "gctDigis"                  ""                "Demo"    
vector<L1CaloRegion>                  "caloLayer1Digis"           ""                "Demo"    
vector<L1CaloRegion>                  "caloStage1Digis"           ""                "Demo"    
vector<L1CaloRegion>                  "gctDigis"                  ""                "Demo"    
vector<L1GctEmCand>                   "caloStage1LegacyFormatDigis"   "isoEm"           "Demo"    
vector<L1GctEmCand>                   "gctDigis"                  "isoEm"           "Demo"    
vector<L1GctEmCand>                   "caloStage1LegacyFormatDigis"   "nonIsoEm"        "Demo"    
vector<L1GctEmCand>                   "gctDigis"                  "nonIsoEm"        "Demo"    
vector<L1GctEtHad>                    "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctEtHad>                    "gctDigis"                  ""                "Demo"    
vector<L1GctEtMiss>                   "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctEtMiss>                   "gctDigis"                  ""                "Demo"    
vector<L1GctEtTotal>                  "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctEtTotal>                  "gctDigis"                  ""                "Demo"    
vector<L1GctFibreWord>                "gctDigis"                  ""                "Demo"    
vector<L1GctHFBitCounts>              "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctHFBitCounts>              "gctDigis"                  ""                "Demo"    
vector<L1GctHFRingEtSums>             "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctHFRingEtSums>             "gctDigis"                  ""                "Demo"    
vector<L1GctHtMiss>                   "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctHtMiss>                   "gctDigis"                  ""                "Demo"    
vector<L1GctInternEmCand>             "gctDigis"                  ""                "Demo"    
vector<L1GctInternEtSum>              "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctInternEtSum>              "gctDigis"                  ""                "Demo"    
vector<L1GctInternHFData>             "gctDigis"                  ""                "Demo"    
vector<L1GctInternHtMiss>             "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctInternHtMiss>             "gctDigis"                  ""                "Demo"    
vector<L1GctInternJetData>            "caloStage1LegacyFormatDigis"   ""                "Demo"    
vector<L1GctInternJetData>            "gctDigis"                  ""                "Demo"    
vector<L1GctJetCand>                  "caloStage1LegacyFormatDigis"   "cenJets"         "Demo"    
vector<L1GctJetCand>                  "gctDigis"                  "cenJets"         "Demo"    
vector<L1GctJetCand>                  "caloStage1LegacyFormatDigis"   "forJets"         "Demo"    
vector<L1GctJetCand>                  "gctDigis"                  "forJets"         "Demo"    
vector<L1GctJetCand>                  "caloStage1LegacyFormatDigis"   "isoTauJets"      "Demo"    
vector<L1GctJetCand>                  "caloStage1LegacyFormatDigis"   "tauJets"         "Demo"    
vector<L1GctJetCand>                  "gctDigis"                  "tauJets"         "Demo"    
vector<L1GctJetCounts>                "gctDigis"                  ""                "Demo"    
vector<L1MuGMTCand>                   "gtDigis"                   ""                "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "CSC"             "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "DT"              "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "RPCb"            "Demo"    
vector<L1MuRegionalCand>              "gtDigis"                   "RPCf"            "Demo"    
vector<L1TriggerError>                "gctDigis"                  ""                "Demo"    
vector<L1TriggerScalers>              "scalersRawToDigi"          ""                "Demo"    
vector<Level1TriggerScalers>          "scalersRawToDigi"          ""                "Demo"    
vector<LumiScalers>                   "scalersRawToDigi"          ""                "Demo"    
vector<TICLCandidate>                 "ticlCandidateFromTrackstersProducer"   ""                "Demo"    
vector<TICLSeedingRegion>             "ticlSeedingGlobal"         ""                "Demo"    
vector<TICLSeedingRegion>             "ticlSeedingTrk"            ""                "Demo"    
vector<TotemFEDInfo>                  "ctppsDiamondRawToDigi"     "TimingDiamond"   "Demo"    
vector<TotemFEDInfo>                  "totemTimingRawToDigi"      "TotemTiming"     "Demo"    
vector<TotemFEDInfo>                  "totemRPRawToDigi"          "TrackingStrip"   "Demo"    
vector<TrackCandidate>                "convTrackCandidates"       ""                "Demo"    
vector<TrackCandidate>                "detachedQuadStepTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "electronCkfTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "electronCkfTrackCandidatesFromMultiCl"   ""                "Demo"    
vector<TrackCandidate>                "electronCkfTrackCandidatesFromTICL"   ""                "Demo"    
vector<TrackCandidate>                "highPtTripletStepTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "initialStepTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "lowPtQuadStepTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "lowPtTripletStepTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "pixelPairStepTrackCandidates"   ""                "Demo"    
vector<TrackCandidate>                "duplicateTrackCandidates"   "candidates"      "Demo"    
vector<TrackCandidate>                "conversionTrackCandidates"   "inOutTracksFromConversions"   "Demo"    
vector<TrackCandidate>                "conversionTrackCandidates"   "outInTracksFromConversions"   "Demo"    
vector<TrajectorySeed>                "detachedQuadStepSeeds"     ""                "Demo"    
vector<TrajectorySeed>                "highPtTripletStepSeeds"    ""                "Demo"    
vector<TrajectorySeed>                "initialStepSeeds"          ""                "Demo"    
vector<TrajectorySeed>                "lowPtQuadStepSeeds"        ""                "Demo"    
vector<TrajectorySeed>                "lowPtTripletStepSeeds"     ""                "Demo"    
vector<TrajectorySeed>                "newCombinedSeeds"          ""                "Demo"    
vector<TrajectorySeed>                "pixelPairStepSeeds"        ""                "Demo"    
vector<TrajectorySeed>                "tripletElectronSeeds"      ""                "Demo"    
vector<TrajectorySeed>                "photonConvTrajSeedFromSingleLeg"   "convSeedCandidates"   "Demo"    
vector<double>                        "ak4CaloJetsForTrk"         "rhos"            "Demo"    
vector<double>                        "ak4CaloJetsForTrk"         "sigmas"          "Demo"    
vector<edm::ErrorSummaryEntry>        "logErrorHarvester"         ""                "Demo"    
vector<float>                         "trackstersEM"              ""                "Demo"    
vector<float>                         "trackstersHAD"             ""                "Demo"    
vector<float>                         "trackstersMIP"             ""                "Demo"    
vector<float>                         "trackstersTrk"             ""                "Demo"    
vector<float>                         "hgcalLayerClusters"        "InitialLayerClustersMask"   "Demo"    
vector<float>                         "filteredLayerClustersMIP"   "MIP"             "Demo"    
vector<float>                         "convStepSelector"          "MVAValues"       "Demo"    
vector<float>                         "conversionStepTracks"      "MVAValues"       "Demo"    
vector<float>                         "detachedQuadStep"          "MVAValues"       "Demo"    
vector<float>                         "detachedQuadStepSelector"   "MVAValues"       "Demo"    
vector<float>                         "duplicateTrackClassifier"   "MVAValues"       "Demo"    
vector<float>                         "earlyGeneralTracks"        "MVAValues"       "Demo"    
vector<float>                         "generalTracks"             "MVAValues"       "Demo"    
vector<float>                         "highPtTripletStepSelector"   "MVAValues"       "Demo"    
vector<float>                         "initialStepSelector"       "MVAValues"       "Demo"    
vector<float>                         "lowPtQuadStepSelector"     "MVAValues"       "Demo"    
vector<float>                         "lowPtTripletStepSelector"   "MVAValues"       "Demo"    
vector<float>                         "pixelPairStepSelector"     "MVAValues"       "Demo"    
vector<float>                         "preDuplicateMergingGeneralTracks"   "MVAValues"       "Demo"    
vector<float>                         "filteredLayerClustersTrk"   "Trk"             "Demo"    
vector<float>                         "filteredLayerClusters"     "algo8"           "Demo"    
vector<int>                           "convStepTracks"            ""                "Demo"    
vector<int>                           "detachedQuadStepTracks"    ""                "Demo"    
vector<int>                           "highPtTripletStepTracks"   ""                "Demo"    
vector<int>                           "initialStepTracks"         ""                "Demo"    
vector<int>                           "lowPtQuadStepTracks"       ""                "Demo"    
vector<int>                           "lowPtTripletStepTracks"    ""                "Demo"    
vector<int>                           "mergedDuplicateTracks"     ""                "Demo"    
vector<int>                           "pixelPairStepTracks"       ""                "Demo"    
vector<l1extra::L1EmParticle>         "l1extraParticles"          "Isolated"        "Demo"    
vector<l1extra::L1EmParticle>         "l1extraParticles"          "NonIsolated"     "Demo"    
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MET"             "Demo"    
vector<l1extra::L1EtMissParticle>     "l1extraParticles"          "MHT"             "Demo"    
vector<l1extra::L1HFRings>            "l1extraParticles"          ""                "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Central"         "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Forward"         "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "IsoTau"          "Demo"    
vector<l1extra::L1JetParticle>        "l1extraParticles"          "Tau"             "Demo"    
vector<l1extra::L1MuonParticle>       "l1extraParticles"          ""                "Demo"    
vector<l1t::CPPFDigi>                 "emtfStage2Digis"           ""                "Demo"    
vector<l1t::CPPFDigi>                 "rpcCPPFRawToDigi"          ""                "Demo"    
vector<l1t::EMTFDaqOut>               "emtfStage2Digis"           ""                "Demo"    
vector<l1t::EMTFHit>                  "emtfStage2Digis"           ""                "Demo"    
vector<l1t::EMTFTrack>                "emtfStage2Digis"           ""                "Demo"    
vector<reco::CaloCluster>             "hgcalLayerClusters"        ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCal"   ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromMultiCl"   ""                "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromTICL"   ""                "Demo"    
vector<reco::CaloCluster>             "cleanedHybridSuperClusters"   "hybridBarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "hybridSuperClusters"       "hybridBarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "uncleanedHybridSuperClusters"   "hybridBarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5BasicClustersCleaned"   "multi5x5BarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5BasicClustersUncleaned"   "multi5x5BarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5BasicClustersCleaned"   "multi5x5EndcapBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5BasicClustersUncleaned"   "multi5x5EndcapBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "multi5x5EndcapBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCal"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromMultiCl"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromTICL"   "particleFlowBasicClusterECALBarrel"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALEndcap"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterECAL"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCal"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromMultiCl"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "particleFlowSuperClusterHGCalFromTICL"   "particleFlowBasicClusterECALPreshower"   "Demo"    
vector<reco::CaloCluster>             "hgcalLayerClusters"        "sharing"         "Demo"    
vector<reco::CaloCluster>             "hybridSuperClusters"       "uncleanOnlyHybridBarrelBasicClusters"   "Demo"    
vector<reco::CaloCluster>             "multi5x5SuperClusters"     "uncleanOnlyMulti5x5EndcapBasicClusters"   "Demo"    
vector<reco::CaloJet>                 "ak4CaloJetsForTrk"         ""                "Demo"    
vector<reco::Conversion>              "allConversions"            ""                "Demo"    
vector<reco::ConversionTrack>         "conversionStepConversionTrackProducer"   ""                "Demo"    
vector<reco::ConversionTrack>         "generalConversionStepConversionTrackMerger"   ""                "Demo"    
vector<reco::ConversionTrack>         "generalConversionTrackProducer"   ""                "Demo"    
vector<reco::ConversionTrack>         "generalInOutOutInConversionTrackMerger"   ""                "Demo"    
vector<reco::ConversionTrack>         "gsfConversionTrackProducer"   ""                "Demo"    
vector<reco::ConversionTrack>         "gsfGeneralInOutOutInConversionTrackMerger"   ""                "Demo"    
vector<reco::ConversionTrack>         "inOutConversionTrackProducer"   ""                "Demo"    
vector<reco::ConversionTrack>         "inOutOutInConversionTrackMerger"   ""                "Demo"    
vector<reco::ConversionTrack>         "outInConversionTrackProducer"   ""                "Demo"    
vector<reco::DeDxHitInfo>             "dedxHitInfo"               ""                "Demo"    
vector<reco::ElectronSeed>            "ecalDrivenElectronSeeds"   ""                "Demo"    
vector<reco::ElectronSeed>            "ecalDrivenElectronSeedsFromMultiCl"   ""                "Demo"    
vector<reco::ElectronSeed>            "ecalDrivenElectronSeedsFromTICL"   ""                "Demo"    
vector<reco::ElectronSeed>            "electronMergedSeeds"       ""                "Demo"    
vector<reco::ElectronSeed>            "electronMergedSeedsFromMultiCl"   ""                "Demo"    
vector<reco::ElectronSeed>            "electronMergedSeedsFromTICL"   ""                "Demo"    
vector<reco::ElectronSeed>            "trackerDrivenElectronSeeds"   "SeedsForGsf"     "Demo"    
vector<reco::ForwardProton>           "ctppsProtons"              "multiRP"         "Demo"    
vector<reco::ForwardProton>           "ctppsProtons"              "singleRP"        "Demo"    
vector<reco::GsfElectron>             "ecalDrivenGsfElectronsFromTICL"   ""                "Demo"    
vector<reco::GsfElectronCore>         "ecalDrivenGsfElectronCoresFromTICL"   ""                "Demo"    
vector<reco::GsfPFRecTrack>           "pfTrackElec"               ""                "Demo"    
vector<reco::GsfPFRecTrack>           "pfTrackElec"               "Secondary"       "Demo"    
vector<reco::GsfTrack>                "electronGsfTracks"         ""                "Demo"    
vector<reco::GsfTrack>                "electronGsfTracksFromMultiCl"   ""                "Demo"    
vector<reco::GsfTrack>                "electronGsfTracksFromTICL"   ""                "Demo"    
vector<reco::GsfTrackExtra>           "electronGsfTracks"         ""                "Demo"    
vector<reco::GsfTrackExtra>           "electronGsfTracksFromMultiCl"   ""                "Demo"    
vector<reco::GsfTrackExtra>           "electronGsfTracksFromTICL"   ""                "Demo"    
vector<reco::HGCalMultiCluster>       "hgcalMultiClusters"        ""                "Demo"    
vector<reco::HGCalMultiCluster>       "multiClustersFromTrackstersMIP"   "MIPMultiClustersFromTracksterByCA"   "Demo"    
vector<reco::HGCalMultiCluster>       "multiClustersFromTrackstersEM"   "MultiClustersFromTracksterByCA"   "Demo"    
vector<reco::HGCalMultiCluster>       "multiClustersFromTrackstersHAD"   "MultiClustersFromTracksterByCA"   "Demo"    
vector<reco::HGCalMultiCluster>       "multiClustersFromTrackstersTrk"   "TrkMultiClustersFromTracksterByCA"   "Demo"    
vector<reco::HGCalMultiCluster>       "hgcalMultiClusters"        "sharing"         "Demo"    
vector<reco::PFCandidate>             "pfTICLProducer"            ""                "Demo"    
vector<reco::PFCluster>               "particleFlowBadHcalPseudoCluster"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterECAL"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterECALUncorrected"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHBHE"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHCAL"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHF"     ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHGCal"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHGCalFromMultiCl"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHGCalFromTICL"   ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterHO"     ""                "Demo"    
vector<reco::PFCluster>               "particleFlowClusterPS"     ""                "Demo"    
vector<reco::PFCluster>               "particleFlowTimeAssignerECAL"   ""                "Demo"    
vector<reco::PFConversion>            "pfConversions"             ""                "Demo"    
vector<reco::PFDisplacedTrackerVertex>    "pfDisplacedTrackerVertex"   ""                "Demo"    
vector<reco::PFDisplacedVertex>       "particleFlowDisplacedVertex"   ""                "Demo"    
vector<reco::PFDisplacedVertexCandidate>    "particleFlowDisplacedVertexCandidate"   ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHF"      ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHGC"     ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHO"      ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitPS"      ""                "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitECAL"    "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHBHE"    "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHF"      "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHGC"     "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitHO"      "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowRecHitPS"      "Cleaned"         "Demo"    
vector<reco::PFRecHit>                "particleFlowBadHcalPseudoCluster"   "hits"            "Demo"    
vector<reco::PFRecTrack>              "pfConversions"             ""                "Demo"    
vector<reco::PFRecTrack>              "pfDisplacedTrackerVertex"   ""                "Demo"    
vector<reco::PFRecTrack>              "pfTrack"                   ""                "Demo"    
vector<reco::PFRecTrack>              "pfV0"                      ""                "Demo"    
vector<reco::PFV0>                    "pfV0"                      ""                "Demo"    
vector<reco::PreId>                   "trackerDrivenElectronSeeds"   "preid"           "Demo"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerXClusters"   "Demo"    
vector<reco::PreshowerCluster>        "uncleanedOnlyMulti5x5SuperClustersWithPreshower"   "preshowerXClusters"   "Demo"    
vector<reco::PreshowerCluster>        "multi5x5SuperClustersWithPreshower"   "preshowerYClusters"   "Demo"    
vector<reco::PreshowerCluster>        "uncleanedOnlyMulti5x5SuperClustersWithPreshower"   "preshowerYClusters"   "Demo"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerXClustersShape"   "Demo"    
vector<reco::PreshowerClusterShape>    "multi5x5PreshowerClusterShape"   "multi5x5PreshowerYClustersShape"   "Demo"    
vector<reco::RecoChargedRefCandidate>    "initialStepTrackRefsForJets"   ""                "Demo"    
vector<reco::RecoChargedRefCandidate>    "trackRefsForJetsBeforeSorting"   ""                "Demo"    
vector<reco::RecoChargedRefCandidate>    "trackRefsForJetsBeforeSorting4D"   ""                "Demo"    
vector<reco::RecoChargedRefCandidate>    "trackRefsForJetsBeforeSorting4DnoPID"   ""                "Demo"    
vector<reco::SuperCluster>            "cleanedHybridSuperClusters"   ""                "Demo"    
vector<reco::SuperCluster>            "correctedHybridSuperClusters"   ""                "Demo"    
vector<reco::SuperCluster>            "correctedMulti5x5SuperClustersWithPreshower"   ""                "Demo"    
vector<reco::SuperCluster>            "hybridSuperClusters"       ""                "Demo"    
vector<reco::SuperCluster>            "multi5x5SuperClustersWithPreshower"   ""                "Demo"    
vector<reco::SuperCluster>            "particleFlowSuperClusterHGCal"   ""                "Demo"    
vector<reco::SuperCluster>            "particleFlowSuperClusterHGCalFromMultiCl"   ""                "Demo"    
vector<reco::SuperCluster>            "particleFlowSuperClusterHGCalFromTICL"   ""                "Demo"    
vector<reco::SuperCluster>            "uncleanedHybridSuperClusters"   ""                "Demo"    
vector<reco::SuperCluster>            "uncleanedOnlyCorrectedHybridSuperClusters"   ""                "Demo"    
vector<reco::SuperCluster>            "uncleanedOnlyCorrectedMulti5x5SuperClustersWithPreshower"   ""                "Demo"    
